"","cDC1","cDC2","pDC","Eos","Mon","Neu","B","T","MouseID","Group","Mouse","HSPC","Day","barcode","n.cDC1","n.cDC2","n.pDC","n.Eos","n.Mon","n.Neu","n.B","n.T","biomass","filter","p.cDC1","p.cDC2","p.pDC","p.Eos","p.Mon","p.Neu","p.B","p.T","bin","bin_bias","umap1","umap2","fate","umap1d","shannon","simpson","group","norm.biomass"
"304",5421.9176229231,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",945,4.14855207520797,0,0,0,0,0,0,0,4.14855207520797,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.6323212122873,11.5723078428879,"cDC1",65.309533256282,0,0,"True",4.14855207520797
"305",1273.75611515657,25840.6852317152,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",952,0.974607867980251,3.86189040787984,0,0,0,0,0,0,4.83649827586009,TRUE,0.201511054567043,0.798488945432957,0,0,0,0,0,0,"1-1-0-0-0-0-0-0",2,-7.60724443720521,16.7089178614666,"cDC1.cDC2",10.6906449456826,0.189516226320029,0.0895403900408778,"True",2.41824913793005
"306",1623.19363347386,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",962,1.24197816804563,0,0,0,0,0,0,0,1.24197816804563,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-16.0438809224793,13.1506714031088,"cDC1",65.8011281515866,0,0,"True",1.24197816804563
"307",5264.10713077981,6004.60781401771,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",965,4.02780419775909,0.897388637804947,0,0,0,0,0,0,4.92519283556404,TRUE,0.817796243159243,0.182203756840757,0,0,0,0,0,0,"1-1-0-0-0-0-0-0",2,-9.00710641345005,3.20063277436456,"cDC1.cDC2",6.28304453170238,0.690986527012517,0.497840903042704,"True",2.46259641778202
"308",2885.6775706202,0,1989.98494847748,0,327.909532418732,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",991,2.20796118763668,0,0.409066177492185,0,0.695891259083981,0,0,0,3.31291862421284,TRUE,0.666470094224332,0,0.123476071673623,0,0.210053834102045,0,0,0,"1-0-1-0-0-0-1-0",3,-7.3808371235095,8.0889241127602,"cDC1.pDC.Mon",-1.06293629699246,0.868754125700694,0.542245241411782,"True",1.10430620807095
"309",0,0,0,0,0,1233.64214702112,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",994,0,0,0,0,0,5.58012402580974,0,0,5.58012402580974,TRUE,0,0,0,0,0,1,0,0,"0-0-0-0-0-0-0-1",1,18.7081472020012,2.51679220856763,"Neu",37.6472742568519,0,0,"True",5.58012402580974
"310",1521.74403138174,0,9248.00277874262,0,5858.05948456166,975.625488820622,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1003,1.16435453254278,0,1.90104209030914,0,12.432003304176,4.41303926224168,0,0,19.9104391892696,TRUE,0.0584796006494064,0,0.0954796663317038,0,0.624396236868347,0.221644496150543,0,0,"1-0-1-0-0-0-1-1",4,0.367331374310259,9.54632805483319,"cDC1.pDC.MoNeu",-2.9032927535812,1.07627546254826,0.602718328732067,"True",4.9776097973174
"311",1172.30651306445,4647.95177047627,5514.06738450851,0,1045.7655358219,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1006,0.896984232477396,0.694636392097679,1.13348518999653,0,2.21932888032188,0,0,0,4.94443469489348,TRUE,0.181412899113378,0.140488536093941,0.229244647758654,0,0.448853917034026,0,0,0,"1-1-1-0-0-0-1-0",4,-1.64059569940453,10.6805664743567,"cDC1.cDC2.pDC.Mon",2.05556722479769,1.15999456732593,0.644565076761661,"True",1.23610867372337
"312",0,0,0,0,576.057286681556,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1042,0,0,0,0,1.22251167136375,0,0,0,1.22251167136375,TRUE,0,0,0,0,1,0,0,0,"0-0-0-0-0-0-1-0",1,21.2222149032886,15.4452041767815,"Mon",45.7524601964239,0,0,"True",1.22251167136375
"313",811.59681673693,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1052,0.620989084022815,0,0,0,0,0,0,0,0.620989084022815,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-15.234193655398,11.2201607523952,"cDC1",65.4597333019598,0,0,"True",0.620989084022815
"314",1487.92749735104,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1092,1.13847998737516,0,0,0,0,0,0,0,1.13847998737516,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.5511639362951,12.7946939817305,"cDC1",65.7308719813955,0,0,"True",1.13847998737516
"315",5872.80474333251,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1103,4.49354601077621,0,0,0,0,0,0,0,4.49354601077621,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-20.0953212427855,11.3575930023466,"cDC1",65.0763604487276,0,0,"True",4.49354601077621
"316",1803.54848163762,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1129,1.37997574227292,0,0,0,0,0,0,0,1.37997574227292,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-16.1467053224193,11.4186619715272,"cDC1",65.8033412809322,0,0,"True",1.37997574227292
"317",9074.10329823929,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1132,6.94300295331064,0,0,0,0,0,0,0,6.94300295331064,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.7948016041532,13.5510019694618,"cDC1",65.2300991246689,0,0,"True",6.94300295331064
"318",1904.99808372974,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1133,1.45759937777578,0,0,0,0,0,0,0,1.45759937777578,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.368937653439,9.90622062356418,"cDC1",65.9928262525619,0,0,"True",1.45759937777578
"319",66111.3240300291,24082.6516604988,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1135,50.5847358026918,3.59915229066155,0,0,0,0,0,0,54.1838880933534,TRUE,0.933575230251831,0.0664247697481689,0,0,0,0,0,0,"1-1-0-0-0-0-0-0",2,-10.9960931089047,5.76409387137738,"cDC1.cDC2",4.38958518307131,0.58026171853943,0.391430888004316,"True",27.0919440466767
"320",10088.5993191604,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1138,7.71923930833912,0,0,0,0,0,0,0,7.71923930833912,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.8222866185196,13.0971868135815,"cDC1",65.4533431035599,0,0,"True",7.71923930833912
"321",0,0,0,23252.9718014943,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1150,0,0,0,17.9610273573772,0,0,0,0,35.9220547147544,TRUE,0,0,0,1,0,0,0,0,"0-0-0-0-0-1-0-0",1,7.4019810043499,19.8737789804861,"Eos",49.6484771616408,0,0,"True",35.9220547147544
"322",12692.4724395248,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1164,9.71157928624572,0,0,0,0,0,0,0,9.71157928624572,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.0380941953368,12.0558110798179,"cDC1",65.4302260642644,0,0,"True",9.71157928624572
"323",6785.85116216155,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1165,5.19215873030187,0,0,0,0,0,0,0,5.19215873030187,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.0021707769542,11.8519608296324,"cDC1",65.1762910601732,0,0,"True",5.19215873030187
"324",0,0,0,0,0,112.882287962717,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1171,0,0,0,0,0,0.510599584061023,0,0,0.510599584061023,TRUE,0,0,0,0,0,1,0,0,"0-0-0-0-0-0-0-1",1,16.3423367388829,3.13148743881345,"Neu",37.6045147053824,0,0,"True",0.510599584061023
"325",8735.93795793223,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1177,6.68425750163447,0,0,0,0,0,0,0,6.68425750163447,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-18.0545070651376,11.1596969918677,"cDC1",64.8243473362301,0,0,"True",6.68425750163447
"326",30333.4310255428,15388.8144110588,2098.5295820308,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1180,23.2094670153527,2.29985831373274,0.431378878082668,0,0,0,0,0,25.9407042071681,TRUE,0.894712295780286,0.0886582837291372,0.0166294204905766,0,0,0,0,0,"1-1-1-0-0-0-0-0",3,-10.5811210712778,5.36473957188062,"cDC1.cDC2.pDC",4.86737382728743,0.790800214493706,0.492162408782896,"True",8.64690140238937
"327",8679.57706788105,0,2576.12596966539,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1199,6.64113325968843,0,0.529554760680791,0,0,0,0,0,7.17068802036922,TRUE,0.926150076648639,0,0.0738499233513612,0,0,0,0,0,"1-0-1-0-0-0-0-0",2,-18.5596865701799,-7.85388061160655,"cDC1.pDC",3.14453635450739,0.537910925207716,0.352980246589779,"True",3.58534401018461
"328",2006.44768582185,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1202,1.53522301327862,0,0,0,0,0,0,0,1.53522301327862,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-16.9680672991193,9.01621848501264,"cDC1",65.3901680585005,0,0,"True",1.53522301327862
"329",31731.1810988119,24484.0291881738,44459.8819034387,1303.60038130311,23511.9997164026,2330.21294437322,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1233,24.2789482156142,3.65913816217257,9.13928216186176,1.00692514967777,49.8972840635082,10.5402342709739,0,0,99.5287371734862,TRUE,0.246432213505645,0.0371403863470185,0.0927640486317202,0.0102203271437439,0.506459260528523,0.106983763843349,0,0,"1-1-1-0-0-1-1-1",6,-1.39863737263267,9.67836018165536,"cDC1.cDC2.pDC.Eos.MoNeu",1.37998886424487,1.46098243403069,0.746424689419934,"True",16.5881228622477
"330",0,0,0,31465.6542037039,0,137.071349669013,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1234,0,0,0,24.3046558003471,0,0.620013780645525,0,0,49.2293253813398,TRUE,0,0,0,0.975124493481015,0,0.0248755065189848,0,0,"0-0-0-0-0-1-0-1",2,-11.0128677030893,-0.490272519261419,"Eos.Neu",30.6519612559505,0.0279251208979481,0.00863702886607043,"True",24.6146626906699
"331",417.0705863787,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1275,0.319119390400613,0,0,0,0,0,0,0,0.319119390400613,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-18.8575695919897,11.585902237504,"cDC1",65.2140663024408,0,0,"True",0.319119390400613
"332",7248.01046058119,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1278,5.5457775142593,0,0,0,0,0,0,0,5.5457775142593,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.3350256492244,10.9242313513127,"cDC1",65.7060826226411,0,0,"True",5.5457775142593
"333",1206.12304709516,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1332,0.922858777645017,0,0,0,0,0,0,0,0.922858777645017,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-18.494921484211,12.6178662384575,"cDC1",64.2254149854515,0,0,"True",0.922858777645017
"334",8769.75449196294,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1334,6.71013204680209,0,0,0,0,0,0,0,6.71013204680209,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.4278205807805,11.4694468424862,"cDC1",65.0431927322818,0,0,"True",6.71013204680209
"335",3911.44576955159,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1368,2.9928223910544,0,0,0,0,0,0,0,2.9928223910544,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-16.7306846954698,11.3031213960356,"cDC1",65.9476521216545,0,0,"True",2.9928223910544
"336",0,0,3762.88062984833,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1370,0,0,0.773506953803405,0,0,0,0,0,0.773506953803405,TRUE,0,0,1,0,0,0,0,0,"0-0-1-0-0-0-0-0",1,0.111013556848413,15.7340208760662,"pDC",33.5133789390266,0,0,"True",0.773506953803405
"337",0,16.0551011069992,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1378,0,0.00239943486044103,0,0,0,0,0,0,0.00239943486044103,TRUE,0,1,0,0,0,0,0,0,"0-1-0-0-0-0-0-0",1,-7.10216880963595,28.5801707877527,"cDC2",54.0828973888701,0,0,"True",0.00239943486044103
"338",6368.78057578285,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1437,4.87303933990125,0,0,0,0,0,0,0,4.87303933990125,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.0493093587035,10.5068153661719,"cDC1",64.9573175775368,0,0,"True",4.87303933990125
"339",1318.84482719751,0,3856.95264559453,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1457,1.00910726153707,0,0.792844627648488,0,0,0,0,0,1.80195188918556,TRUE,0.560007882337616,0,0.439992117662384,0,0,0,0,0,"1-0-1-0-0-0-0-0",2,-5.59744814863421,9.33140216692186,"cDC1.pDC",0.158813145136139,0.567558008018764,0.379763703764256,"True",0.90097594459278
"340",935.590774849516,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1458,0.715862416304078,0,0,0,0,0,0,0,0.715862416304078,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-15.6204906440787,9.87646933621578,"cDC1",65.0853047456073,0,0,"True",0.715862416304078
"341",2457.33480623126,58552.9537372262,12019.509088804,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1474,1.88021694884686,8.75073893602845,2.4707597120528,0,0,0,0,0,13.1017155969281,TRUE,0.14350921716601,0.667907868346661,0.188582914487329,0,0,0,0,0,"1-1-1-0-0-0-0-0",3,-6.16955805359143,16.6615103443515,"cDC1.cDC2.pDC",8.50471235473459,0.5882319242486,0.328948112584476,"True",4.36723853230937
"342",10111.1436751809,10459.89837121,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1541,7.73648900511755,1.56323181157733,0,0,0,0,0,0,9.29972081669489,TRUE,0.831905511747082,0.168094488252918,0,0,0,0,0,0,"1-1-0-0-0-0-0-0",2,-9.43329597805036,3.60916558114471,"cDC1.cDC2",5.99040306585435,0.693003460180393,0.499856286505762,"True",4.64986040834745
"343",1217.39522510539,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1546,0.931483626034219,0,0,0,0,0,0,0,0.931483626034219,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-18.0343983055111,11.083191680455,"cDC1",65.168779571472,0,0,"True",0.931483626034219
"344",0,6325.70983615769,2822.16047238625,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1581,0,0.945377335013767,0.580130215352554,0,0,0,0,0,1.52550755036632,TRUE,0,0.619713311013605,0.380286688986395,0,0,0,0,0,"0-1-1-0-0-0-0-0",2,-5.33726002121035,16.7210875456061,"cDC2.pDC",8.10851155059252,0.617898969589842,0.426659057218224,"True",0.76275377518316
"345",2096.62510990374,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1626,1.60422180039228,0,0,0,0,0,0,0,1.60422180039228,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.2882389472315,11.8800736677192,"cDC1",64.956304253697,0,0,"True",1.60422180039228
"346",3099.84895281466,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1650,2.37183330703158,0,0,0,0,0,0,0,2.37183330703158,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.5450267350848,13.1231300957704,"cDC1",65.1141120228548,0,0,"True",2.37183330703158
"347",9806.79486890457,0,0,468334.731987909,360443.475486547,344258.726204011,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1653,7.50361809860901,0,0,361.750446586108,764.934956708232,1557.18284579067,0,0,3053.12231376973,TRUE,0.00278802724740567,0,0,0.134411171862572,0.284217489985394,0.578583310904628,0,0,"1-0-0-0-0-1-1-1",4,3.16785535683804,6.05362875278077,"cDC1.Eos.MoNeu",-8.48320157655765,1.12791898558339,0.665598803027703,"True",763.280578442433
"348",3584.55260725477,22990.9047852229,0,0,921.691658690489,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1667,2.74270178776743,3.43599072015156,0,0,1.956018674182,0,0,0,8.13471118210099,TRUE,0.337160315390455,0.422386319960795,0,0,0.240453364648751,0,0,0,"1-1-0-0-0-0-1-0",3,-7.04692524339142,13.5693643950606,"cDC1.cDC2.Mon",10.0059687257903,0.52907516110462,0.282786524876476,"True",2.71157039403366
"349",8487.95004170706,21449.615078951,9819.67118212342,40745.6594181054,100154.206104435,245833.43412109,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1733,6.49451083707194,3.20564497354923,2.01855564675234,31.4727042096157,212.547759970489,1111.97647988832,0,0,1399.18835973541,TRUE,0.0047484364245105,0.00234379489669355,0.00147585913680014,0.0230111456884045,0.155403470825066,0.813017293028525,0,0,"1-1-1-0-0-1-1-1",6,6.31958946908679,4.23171325939011,"cDC1.cDC2.pDC.Eos.MoNeu",-6.2556727502194,1.19730927186552,0.600021785095807,"True",233.198059955902
"350",0,0,0,0,0,72.5671851188892,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1747,0,0,0,0,0,0.328242589753513,0,0,0.328242589753513,TRUE,0,0,0,0,0,1,0,0,"0-0-0-0-0-0-0-1",1,18.3230907585687,3.79282145105501,"Neu",38.0359612941824,0,0,"True",0.328242589753513
"351",0,4639.92421992277,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1754,0,0.693436674667458,0,0,0,0,0,0,0.693436674667458,TRUE,0,1,0,0,0,0,0,0,"0-1-0-0-0-0-0-0",1,-7.93074963219137,28.013109645247,"cDC2",54.326338296233,0,0,"True",0.693436674667458
"352",9682.80091079198,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1773,7.40874476632775,0,0,0,0,0,0,0,7.40874476632775,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-18.28272655457,10.6901018661619,"cDC1",64.934488055229,0,0,"True",7.40874476632775
"353",1003.22384291093,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1793,0.767611506639315,0,0,0,0,0,0,0,0.767611506639315,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.2486445150394,11.9500855528492,"cDC1",65.8839398456104,0,0,"True",0.767611506639315
"354",3190.02637689654,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1840,2.44083209414523,0,0,0,0,0,0,0,2.44083209414523,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-18.2466060158962,12.248800485119,"cDC1",65.3933400055782,0,0,"True",2.44083209414523
"355",800.324638726695,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1888,0.612364235633609,0,0,0,0,0,0,0,0.612364235633609,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.9153214852958,10.3976853262135,"cDC1",66.0033669329758,0,0,"True",0.612364235633609
"356",7180.37739251978,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1903,5.49402842392407,0,0,0,0,0,0,0,5.49402842392407,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.9929653577667,11.8619308717962,"cDC1",64.9173882733795,0,0,"True",5.49402842392407
"357",2186.80253398562,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1918,1.67322058750592,0,0,0,0,0,0,0,1.67322058750592,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.1565341598373,11.8884379435755,"cDC1",65.9789235295561,0,0,"True",1.67322058750592
"358",0,0,0,0,0,903.058303701733,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1919,0,0,0,0,0,4.08479667248817,0,0,4.08479667248817,TRUE,0,0,0,0,0,1,0,0,"0-0-0-0-0-0-0-1",1,16.2739170195923,1.43278707927428,"Neu",38.5160270876543,0,0,"True",4.08479667248817
"359",755.235926685754,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1927,0.577864842076786,0,0,0,0,0,0,0,0.577864842076786,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.9113852435291,13.5228010866341,"cDC1",64.9885111991594,0,0,"True",0.577864842076786
"360",0,0,0,0,0,88.6932262564202,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1934,0,0,0,0,0,0.401185387476517,0,0,0.401185387476517,TRUE,0,0,0,0,0,1,0,0,"0-0-0-0-0-0-0-1",1,17.8145739268505,2.75300515562976,"Neu",38.1817869263651,0,0,"True",0.401185387476517
"361",5444.46197894357,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1940,4.16580177198638,0,0,0,0,0,0,0,4.16580177198638,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-16.5559309260934,10.0117749773455,"cDC1",65.4183585249592,0,0,"True",4.16580177198638
"362",10404.220303447,3042.44165977635,16614.5652425611,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1949,7.9607350632369,0.454692906053575,3.41533070371657,0,0,0,0,0,11.830758673007,TRUE,0.672884578518201,0.0384331147833316,0.288682306698467,0,0,0,0,0,"1-1-1-0-0-0-0-0",3,10.9714988394259,-1.08122522185237,"cDC1.cDC2.pDC",-0.261466666206345,0.926768284250033,0.564503839757143,"True",3.94358622433567
"363",293.076628266114,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1950,0.22424605811935,0,0,0,0,0,0,0,0.22424605811935,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.4063288682293,12.4177441768935,"cDC1",65.3721808074383,0,0,"True",0.22424605811935
"364",2502.4235182722,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1980,1.91471634240368,0,0,0,0,0,0,0,1.91471634240368,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-16.7132544455388,10.7503808565925,"cDC1",65.3004604537127,0,0,"True",1.91471634240368
"365",4260.88328786888,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",1992,3.26019269111978,0,0,0,0,0,0,0,3.26019269111978,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-19.8315951778912,11.7629574219194,"cDC1",65.18449454264,0,0,"True",3.26019269111978
"366",5049.93574858534,0,16136.9688549265,0,868.517139919884,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",2006,3.86393207836418,0,3.31715482111845,0,1.84317144297919,0,0,0,9.02425834246182,TRUE,0.42817170472428,0,0.367581987930271,0,0.204246307345449,0,0,0,"1-0-1-0-0-0-1-0",3,-5.13776392109985,9.5763158710208,"cDC1.pDC.Mon",-0.0175504293856648,0.693511829123123,0.410704347147974,"True",3.00808611415394
"367",0,0,861.120759522982,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",2032,0,0,0.177014091351163,0,0,0,0,0,0.177014091351163,TRUE,0,0,1,0,0,0,0,0,"0-0-1-0-0-0-0-0",1,-0.463074342629513,16.9047529011444,"pDC",32.7422683667554,0,0,"True",0.177014091351163
"368",4824.49218838064,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",2040,3.69143511058007,0,0,0,0,0,0,0,3.69143511058007,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.2899177016336,12.7829045648936,"cDC1",64.2771862647751,0,0,"True",3.69143511058007
"369",22.5443560204703,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",2056,0.0172496967784115,0,0,0,0,0,0,0,0.0172496967784115,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-15.8989825662399,10.5838955477843,"cDC1",65.8845643984673,0,0,"True",0.0172496967784115
"370",4790.67565434993,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",2057,3.66556056541245,0,0,0,0,0,0,0,3.66556056541245,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-16.3076386188145,11.746369600793,"cDC1",64.8465110998403,0,0,"True",3.66556056541245
"371",3257.65944495795,0,0,0,0,0,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",2066,2.49258118448046,0,0,0,0,0,0,0,2.49258118448046,TRUE,1,0,0,0,0,0,0,0,"1-0-0-0-0-0-0-0",1,-17.2885865103993,13.5887590478534,"cDC1",65.732324917868,0,0,"True",2.49258118448046
"372",0,0,0,68895.2801518694,3181.60870644121,1136.88590019593,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",2068,0,0,0,53.2159941604699,6.75202600030133,5.1424672394717,0,0,118.326481560713,TRUE,0,0,0,0.81731831975614,0.103701051395848,0.0789806288480113,0,0,"0-0-0-0-0-1-1-1",3,8.27317477426923,8.05605573583926,"Eos.MoNeu",-9.8088909694181,0.258165877039717,0.112360669372594,"True",39.4421605202377
"373",1544.28838740221,0,0,0,0,459.592172419632,0,0,"ProDC_Day9_498","ProDC_Day9",498,"ProDC","Day9",2090,1.18160422932119,0,0,0,0,2.07886973510559,0,0,3.26047396442677,TRUE,0.362402596129586,0,0,0,0,0.637597403870414,0,0,"1-0-0-0-0-0-0-1",2,-0.461005600687017,0.46460518379702,"cDC1.Neu",15.1213630932132,0.538491055644521,0.353498325196208,"True",1.63023698221339
